code,id,level,name,description,path
20798,dZ0Ew0FX4iZ,4,Nthongoni Dispensary,Facility,/CLmPcJmOc90/XSYyvN40EF7/nZm0SAOSF55/dZ0Ew0FX4iZ
12676,DT5uIq5rDs9,4,Nthongoni Health Centre,Facility,/CLmPcJmOc90/XSYyvN40EF7/tAxImfi8HMk/DT5uIq5rDs9
12677,jDJuVG8Csay,4,Nthongoni Health Centre Kitui Rural,Facility,/CLmPcJmOc90/e7rc64pUcS0/SIgd0FU9I1s/jDJuVG8Csay
20737,vXDgGLVcefv,4,Nthungu Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/KFryXpy6CMg/vXDgGLVcefv
17213,hS8LWqFOjEh,4,Nthungululu Dispensary,Facility,/CLmPcJmOc90/gkETYmAZcrw/XWpYip2zpXR/hS8LWqFOjEh
20806,uwLCM9h3qB9,4,Nthunguni Dispensary Kibwezi East,Facility,/CLmPcJmOc90/XSYyvN40EF7/tAxImfi8HMk/uwLCM9h3qB9
12678,TvwNZUiA0XD,4,Nthwanguu Dispensary,Facility,/CLmPcJmOc90/gkETYmAZcrw/zS4tkTeL4Qw/TvwNZUiA0XD
16624,XbkQxFWW8xX,4,Ntima Medical Clinic,Facility,/CLmPcJmOc90/FMHWPDvWvXw/KFryXpy6CMg/XbkQxFWW8xX
26363,G5cqBHBqAca,4,Ntimaru Medicare Services,Facility,/CLmPcJmOc90/cdeCA6ClJDU/shOR8wk6f8C/G5cqBHBqAca
24448,czS9oTZJa3L,4,Ntimaru Milimani Health Clinic,Facility,/CLmPcJmOc90/cdeCA6ClJDU/shOR8wk6f8C/czS9oTZJa3L
13858,CbKxiR4ADrn,4,Ntimaru Sub County Hospital,Facility,/CLmPcJmOc90/cdeCA6ClJDU/shOR8wk6f8C/CbKxiR4ADrn
20577,mqGtnY2zhtu,4,Ntirimiti Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/XzoG6Bcv7wW/mqGtnY2zhtu
26075,H2cN7ZsXd17,4,Ntonyero dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/UCV2KPXMLKA/H2cN7ZsXd17
12679,KCfCiu4diAK,4,Ntonyiri Health Services,Facility,/CLmPcJmOc90/FMHWPDvWvXw/vCZQmsbZfVj/KCfCiu4diAK
15367,ZhKqVsA22p6,4,Ntulele Health centre,Facility,/CLmPcJmOc90/JUn4vhjBgWE/kk7kmvHJoS8/ZhKqVsA22p6
27816,EOh8J9TcP4A,4,Ntumburi Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/XzoG6Bcv7wW/EOh8J9TcP4A
20198,yFoazauw48X,4,Ntunyigi Medical Clinic,Facility,/CLmPcJmOc90/cdeCA6ClJDU/vDymmrVYeGw/yFoazauw48X
24445,dLjGZbN7K0n,4,Nturiri Health Care,Facility,/CLmPcJmOc90/mV5pgmDlODD/waNyhudCvk7/dLjGZbN7K0n
15368,dWgCEihVZSe,4,Nturukuma Dispensary,Facility,/CLmPcJmOc90/Sz1ubc08ZfO/FE87Ga3eEyA/dWgCEihVZSe
10274,GebKqaUoQZc,4,Nuclear Medical and Diagnostic Centre,Facility,/CLmPcJmOc90/sCn0duT9QVP/hFM5Z0psDEo/GebKqaUoQZc
22378,Sjq9ere5l6H,4,Nuclear Medical Laboratory,Facility,/CLmPcJmOc90/i7hqxf9ShvM/cPX8IxkpNdy/Sjq9ere5l6H
27616,SH2RlVkiq74,4,Nueva Esparanza Treatement & Rehabilitation Centre,Facility,/CLmPcJmOc90/JVu73wvtLRy/I7e9MIw3TDE/SH2RlVkiq74
13128,juiL4r2byNW,4,Nuffield Nursing Home,Facility,/CLmPcJmOc90/N4pRUs2e6nC/asYUdIrpnnY/juiL4r2byNW
18159,QOF6YIXqIvO,4,Nunguni Medical Clinic,Facility,/CLmPcJmOc90/XSYyvN40EF7/GWdT3adaW69/QOF6YIXqIvO
27047,H8wlPwmzc8m,4,Nuru Ambusely Hospital,Facility,/CLmPcJmOc90/N7YLmjBdnTj/Rt7yUnNCu4D/H8wlPwmzc8m
11719,GqqUl5qakxO,4,Nuru Health Care Centre,Facility,/CLmPcJmOc90/CtmrXMoMKSA/EXzblQtpgbI/GqqUl5qakxO
17955,dTePz2jLPPM,4,Nuru Lutheran VCT,Facility,/CLmPcJmOc90/N4pRUs2e6nC/v9O7ZCaHj3W/dTePz2jLPPM
12680,FpYbxENdAcF,4,Nuu Catholic Dispensary,Facility,/CLmPcJmOc90/e7rc64pUcS0/Td3gZoNWboD/FpYbxENdAcF
20277,uq0AAICo4k4,4,Nuu Medical Clinic,Facility,/CLmPcJmOc90/e7rc64pUcS0/Td3gZoNWboD/uq0AAICo4k4
12681,n1KxJw4fRau,4,Nuu Sub County Hospital,Facility,/CLmPcJmOc90/e7rc64pUcS0/Td3gZoNWboD/n1KxJw4fRau
12682,LbZk4eTqj6j,4,Nyaani Dispensary,Facility,/CLmPcJmOc90/e7rc64pUcS0/Td3gZoNWboD/LbZk4eTqj6j
20971,fw0Y1KupTLd,4,Nyaani Dispensary Kaiti,Facility,/CLmPcJmOc90/XSYyvN40EF7/GWdT3adaW69/fw0Y1KupTLd
17137,DhgqXhIVNmV,4,Nyabangi Dispensary,Facility,/CLmPcJmOc90/qio545RwQsi/Im7FmWq6hsL/DhgqXhIVNmV
13859,Pj2vcSv0hFI,4,Nyabikaye Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/vDymmrVYeGw/Pj2vcSv0hFI
13860,Oj2FWNqRkIW,4,Nyabikomu Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/c2YLj7fRuNq/Oj2FWNqRkIW
27931,bxVJFuhVYYF,4,Nyabikongori Medical centre,Facility,/CLmPcJmOc90/cdeCA6ClJDU/shOR8wk6f8C/bxVJFuhVYYF
28728,oKxqKFXvDta,4,Nyabiore Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/wi1iUgN6qM6/oKxqKFXvDta
16880,oFY6nN0n4Ez,4,Nyabiosi Health Centre,Facility,/CLmPcJmOc90/NsXCqczzCvt/kRcWx1UIs1V/oFY6nN0n4Ez
16423,x9tl85hk3aF,4,Nyabioto Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/py5AjjQ2nSD/x9tl85hk3aF
13861,j6fKk2m3Xcs,4,Nyabite Clinic,Facility,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw/j6fKk2m3Xcs
24648,PD8pYKrVIm6,4,Nyabohanse Medical Centre,Facility,/CLmPcJmOc90/cdeCA6ClJDU/vDymmrVYeGw/PD8pYKrVIm6
13862,Zs77JBv7bak,4,Nyabokarange Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/vDymmrVYeGw/Zs77JBv7bak
18865,eIC6soejNzk,4,Nyabola CDF Dispensary,Facility,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ/eIC6soejNzk
13863,n4YkUkOSblA,4,Nyabola Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/kVDfQUFpzOs/n4YkUkOSblA
13864,RDssZkKWR4p,4,Nyabondo Mission Hospital,Facility,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ/RDssZkKWR4p
18867,ow15c2aaAP1,4,Nyabondo Rehabilitation Centre,Facility,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ/ow15c2aaAP1
13865,I9e64eldb5Q,4,Nyaburi Clinic,Facility,/CLmPcJmOc90/cdeCA6ClJDU/eii4Z5C4cTF/I9e64eldb5Q
13866,SjJxq6aBlNw,4,Nyabururu Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/UYlsOf5T24j/SjJxq6aBlNw
20289,sCMTtXRks5d,4,Nyabweri Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/AKnnZ2NbB7k/sCMTtXRks5d
11720,vNMvt3eMPfV,4,Nyache Health Centre,Facility,/CLmPcJmOc90/agUb3txPLDg/EwqVWNXG14i/vNMvt3eMPfV
13867,Bo3XAvKfQe9,4,Nyacheki Sub County Hospital,Facility,/CLmPcJmOc90/NsXCqczzCvt/u78D6vmVHhj/Bo3XAvKfQe9
13868,ZioOwIF9HA4,4,Nyachenge Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/u78D6vmVHhj/ZioOwIF9HA4
13869,pszwqLWJ3MW,4,Nyachogochogo Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/u78D6vmVHhj/pszwqLWJ3MW
13870,g7whWtiebr1,4,Nyadenda Health Centre,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/BV6ZW850OsQ/g7whWtiebr1
17535,iKXA56uEXcw,4,Nyadhi Dispensary,Facility,/CLmPcJmOc90/dH8T2PLdfSP/jNN1lwpoiRx/iKXA56uEXcw
24068,M6t1RdjSbpz,4,Nyagacho Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/c2YLj7fRuNq/M6t1RdjSbpz
16266,WnpoS2Y6ZS5,4,Nyagancha Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/IhsFCo7IOKq/WnpoS2Y6ZS5
12683,MiG5HYzBctj,4,Nyagani Dispensary,Facility,/CLmPcJmOc90/mV5pgmDlODD/o8JaI7em7fI/MiG5HYzBctj
16856,SHbNEnUPrg1,4,Nyagari Dispensary CDF,Facility,/CLmPcJmOc90/vPrDemu8VcX/E9jTqHtFL3p/SHbNEnUPrg1
22656,rKTLgNLI0Fi,4,NYAGENKE,Facility,/CLmPcJmOc90/NsXCqczzCvt/kRcWx1UIs1V/rKTLgNLI0Fi
13871,zvgzPfLdino,4,Nyagesenda Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/HRlbaeRXjKg/zvgzPfLdino
16881,ENAMLSwTtuf,4,Nyagichenche SDA Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/kRcWx1UIs1V/ENAMLSwTtuf
13872,i3WpY3hycxI,4,Nyagiki Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/u78D6vmVHhj/i3WpY3hycxI
10888,L1mvQwBKU8V,4,Nyagiti Health Centre,Facility,/CLmPcJmOc90/xtHuM0oS6KO/cLh7e1y7pWK/L1mvQwBKU8V
13874,VPhhZQaKp1S,4,Nyagoko Dispensary,Facility,/CLmPcJmOc90/dH8T2PLdfSP/PzZX2vLsHlf/VPhhZQaKp1S
13875,rXE6dtckH9R,4,Nyagoro Health Centre,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/D3GWe6HJTFP/rXE6dtckH9R
13876,UDwxdkQDHLr,4,Nyagoto Health Centre,Facility,/CLmPcJmOc90/NsXCqczzCvt/HRlbaeRXjKg/UDwxdkQDHLr
13873,y2C6QoY75Tf,4,Nyagowa ELCK Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/kVDfQUFpzOs/y2C6QoY75Tf
13877,QekQ8mhRWv1,4,Nyaguda Health Center,Facility,/CLmPcJmOc90/dH8T2PLdfSP/Lcef7o56qmj/QekQ8mhRWv1
24064,ev7qgQNfOXr,4,Nyaguda Medical Centre,Facility,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ/ev7qgQNfOXr
13878,NdTsckcCcdi,4,Nyaguta Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/V0g1BAjSlLq/NdTsckcCcdi
21292,ev2P8RIdRhh,4,Nyagwara Dispensary,Facility,/CLmPcJmOc90/dH8T2PLdfSP/PzZX2vLsHlf/ev2P8RIdRhh
13879,jHvrFRWDwO2,4,Nyagwethe Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/BV6ZW850OsQ/jHvrFRWDwO2
13880,cy4lBytzf1f,4,Nyahera Sub County Hospital,Facility,/CLmPcJmOc90/nHQUNlWL1nk/qinpIGVnCOf/cy4lBytzf1f
10889,nRtMAvKdbBi,4,Nyahururu Catholic Dispensary,Facility,/CLmPcJmOc90/Sz1ubc08ZfO/aiPFuArJ7dw/nRtMAvKdbBi
10890,O2khw3kORXd,4,Nyahururu District Hospital,Facility,/CLmPcJmOc90/Sz1ubc08ZfO/aiPFuArJ7dw/O2khw3kORXd
24473,AZV41SbRRBz,4,Nyahururu Maendeleo Medical Clinic,Facility,/CLmPcJmOc90/Sz1ubc08ZfO/aiPFuArJ7dw/AZV41SbRRBz
10891,hZsdgrArQme,4,Nyahururu Private Hospital,Facility,/CLmPcJmOc90/Sz1ubc08ZfO/aiPFuArJ7dw/hZsdgrArQme
24801,ICWLNfNLWmi,4,Nyaiguta Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/IhsFCo7IOKq/ICWLNfNLWmi
22537,oP8LJisBLH6,4,Nyairoko Dispensary,Facility,/CLmPcJmOc90/NgMqkVjFIKY/JBJJTWdwdxx/oP8LJisBLH6
16666,QvU8K2a6u2y,4,Nyaitara Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/shOR8wk6f8C/QvU8K2a6u2y
subc224,fE6fsZdXTbJ,3,Nyakach,Sub County,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ
13881,xEsW9gyz6lL,4,Nyakach AIC Dispensary,Facility,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ/xEsW9gyz6lL
13921,yNPEFApwldk,4,Nyakach County Hospital,Facility,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ/yNPEFApwldk
10892,wUftM5PAHe7,4,Nyakahuho Dispensary,Facility,/CLmPcJmOc90/xtHuM0oS6KO/cLh7e1y7pWK/wUftM5PAHe7
23197,KwZnOOJODp0,4,Nyakegogi Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/yJRE4Mku8kU/KwZnOOJODp0
13882,O8WicPli9f4,4,Nyakegogi Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/u78D6vmVHhj/O8WicPli9f4
22657,L7Nm1ztB39N,4,NYAKEIBOREIRE,Facility,/CLmPcJmOc90/NsXCqczzCvt/kRcWx1UIs1V/L7Nm1ztB39N
24011,LsTqUFlqhRc,4,Nyakeore Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw/LsTqUFlqhRc
22699,QUWSWD7Abw8,4,NYAKEYO,Facility,/CLmPcJmOc90/NsXCqczzCvt/kRcWx1UIs1V/QUWSWD7Abw8
15370,KaKZ0z3o1W9,4,Nyakiambi Dispensary,Facility,/CLmPcJmOc90/DDLOpuTc53A/aDZfqcUHHjc/KaKZ0z3o1W9
10893,nEvyZTpsii7,4,Nyakianga Health Centre,Facility,/CLmPcJmOc90/xtHuM0oS6KO/cLh7e1y7pWK/nEvyZTpsii7
22571,sFlFQ6UAHEG,4,Nyakoigwana Dispensary,Facility,/CLmPcJmOc90/H7BJxmeJfrJ/bxy4DxuQ2Xo/sFlFQ6UAHEG
27219,svNB60fnKWl,4,Nyakoko Health Centre,Facility,/CLmPcJmOc90/nHQUNlWL1nk/M2ShXWXAiy8/svNB60fnKWl
13884,e8iMitU3CW3,4,Nyakongo health Centre,Facility,/CLmPcJmOc90/nHQUNlWL1nk/C1NTwo9Pzo7/e8iMitU3CW3
20500,Kds3WEDxCtx,4,Nyakunguru Dispensary,Facility,/CLmPcJmOc90/nHQUNlWL1nk/M2ShXWXAiy8/Kds3WEDxCtx
13885,CkohPG63aeq,4,Nyakuru Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/faSDf7otkC2/CkohPG63aeq
16275,pN6pINw5Tge,4,Nyakurungoto Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/GmxgzxZ9MsU/pN6pINw5Tge
13886,qigvECsVmez,4,Nyakwana Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/V0g1BAjSlLq/qigvECsVmez
18420,wS15l0MbfWO,4,Nyakweri Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/ncBIv1VxBjk/wS15l0MbfWO
19499,K5Sa1mtvuRO,4,Nyalego Medical Clinic,Facility,/CLmPcJmOc90/N4pRUs2e6nC/vrvHKMOXRpN/K5Sa1mtvuRO
13887,Ad1IpOphYiz,4,Nyalenda Health Centre,Facility,/CLmPcJmOc90/nHQUNlWL1nk/WYXUeMuvgPq/Ad1IpOphYiz
13888,JVIkBJMpnXl,4,Nyalenda Nursing Home,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/kVDfQUFpzOs/JVIkBJMpnXl
13889,UJxwDNj3tPC,4,Nyalgosi Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/kVDfQUFpzOs/UJxwDNj3tPC
subc225,q67BVOnet4Y,3,Nyali,Sub County,/CLmPcJmOc90/dmDogAeDBUk/q67BVOnet4Y
11722,N3HkzQfG3CJ,4,Nyali Barracks Dispensary,Facility,/CLmPcJmOc90/dmDogAeDBUk/q67BVOnet4Y/N3HkzQfG3CJ
23305,SUoC7g6bm4B,4,Nyali Bridge Hospital,Facility,/CLmPcJmOc90/dmDogAeDBUk/JX3F2zEPH0W/SUoC7g6bm4B
16543,Glqp4sKuYP4,4,Nyali Children Hospital,Facility,/CLmPcJmOc90/dmDogAeDBUk/q67BVOnet4Y/Glqp4sKuYP4
19065,tf9xLLIbkNs,4,Nyali Childrens Hospital Likoni,Facility,/CLmPcJmOc90/dmDogAeDBUk/KheaGuF015y/tf9xLLIbkNs
11721,XPjAzi48HLB,4,Nyali Health Care Limited,Facility,/CLmPcJmOc90/dmDogAeDBUk/q67BVOnet4Y/XPjAzi48HLB
24123,poURmdisT4F,4,Nyali Healthcare LTD Bamburi,Facility,/CLmPcJmOc90/dmDogAeDBUk/q67BVOnet4Y/poURmdisT4F
26818,KvKpACZv1D5,4,Nyalife Womens Health Clinic,Facility,/CLmPcJmOc90/gkETYmAZcrw/wIaXaHsbNyz/KvKpACZv1D5
15371,svtMpZTy5nL,4,Nyalilbuch Dispensary,Facility,/CLmPcJmOc90/qio545RwQsi/C0DbKgjMzJ6/svtMpZTy5nL
20913,X2TkAHSGOC8,4,Nyalkembo Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/BV6ZW850OsQ/X2TkAHSGOC8
16986,dddOPUVNsnc,4,Nyalkinyi Health Centre,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/KeCzBLRhXVy/dddOPUVNsnc
22220,ZrdRKPnerNF,4,Nyalunya Community Nursing Home,Facility,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ/ZrdRKPnerNF
13890,W3H9TxYGHnK,4,Nyalunya Health Centre,Facility,/CLmPcJmOc90/nHQUNlWL1nk/xliXW5bePfm/W3H9TxYGHnK
13891,ghOKLiWTCOV,4,Nyamache Sub County Referral Hospital,Facility,/CLmPcJmOc90/NsXCqczzCvt/u78D6vmVHhj/ghOKLiWTCOV
21282,wcdiLXFJ4Ug,4,Nyamadede Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/BV6ZW850OsQ/wcdiLXFJ4Ug
22348,JKHnoa991WY,4,Nyamage Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/PDtbJ5m9kpk/JKHnoa991WY
16265,xgDP6i93d3Q,4,Nyamagesa Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/P4v4sR5yqxW/xgDP6i93d3Q
16878,Z1sdFMZAIpb,4,Nyamagiri Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/py5AjjQ2nSD/Z1sdFMZAIpb
22987,PMaUGKAkiKQ,4,Nyamagongwe Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/vDymmrVYeGw/PMaUGKAkiKQ
22110,KmWeSO3Omsf,4,Nyamagongwi Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/shOR8wk6f8C/KmWeSO3Omsf
13892,bUJIPKMGS2n,4,Nyamagundo sub county hospital,Facility,/CLmPcJmOc90/NsXCqczzCvt/py5AjjQ2nSD/bUJIPKMGS2n
13893,OIWofDOu7P1,4,Nyamagwa Health Centre,Facility,/CLmPcJmOc90/NsXCqczzCvt/u78D6vmVHhj/OIWofDOu7P1
13894,rykzFXTuRJi,4,Nyamaiya Health Centre,Facility,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw/rykzFXTuRJi
28379,svwEJDpSsSW,4,Nyamaiya Medical Center,Facility,/CLmPcJmOc90/NsXCqczzCvt/kRcWx1UIs1V/svwEJDpSsSW
25931,vGsLVDlMdA5,4,Nyamaiya Romieva Medical Center,Facility,/CLmPcJmOc90/NsXCqczzCvt/kRcWx1UIs1V/vGsLVDlMdA5
13895,RKiUyTMFrVx,4,Nyamakoroto Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/IhsFCo7IOKq/RKiUyTMFrVx
15372,y6Ul55XMbQm,4,Nyamamithi Dispensary,Facility,/CLmPcJmOc90/DDLOpuTc53A/cKHrvsRr9cT/y6Ul55XMbQm
13896,iGC9c9SqeUi,4,Nyamanga Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/JnusIS3qp5D/iGC9c9SqeUi
26187,gTosOPK3hvE,4,Nyamanga Dispensary(Nyatike),Facility,/CLmPcJmOc90/cdeCA6ClJDU/GmxgzxZ9MsU/gTosOPK3hvE
25596,KCDgDYGGztY,4,Nyamanga DispensaryNdhiwa,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/JnusIS3qp5D/KCDgDYGGztY
25954,HobZTXJZd9R,4,Nyamanga Nyaliande,Facility,/CLmPcJmOc90/cdeCA6ClJDU/UEsRZD5qKx4/HobZTXJZd9R
13897,mB95waoCWST,4,Nyamaraga Sub County Hospital,Facility,/CLmPcJmOc90/cdeCA6ClJDU/eii4Z5C4cTF/mB95waoCWST
13898,mDInYqHrStY,4,Nyamaranya Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/shOR8wk6f8C/mDInYqHrStY
13899,ttDTIcDXUUW,4,Nyamarimba Sub County Hospital,Facility,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ/ttDTIcDXUUW
13900,jh0t3XOW6UP,4,Nyamasare Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/PDtbJ5m9kpk/jh0t3XOW6UP
22529,qboRZMCka29,4,Nyamasaria Medical Clinic,Facility,/CLmPcJmOc90/nHQUNlWL1nk/xliXW5bePfm/qboRZMCka29
24866,rnrXPHzaEdf,4,Nyamase Medical Centre,Facility,/CLmPcJmOc90/cdeCA6ClJDU/vDymmrVYeGw/rnrXPHzaEdf
13901,pEhz3HecLcg,4,Nyamasege Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/eO79fsy9Ik3/pEhz3HecLcg
13902,gE2HLP7PkUR,4,Nyamasi Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/KeCzBLRhXVy/gE2HLP7PkUR
13903,xo4FyDnFpCC,4,Nyamasibi Sub-County Hospital,Facility,/CLmPcJmOc90/NsXCqczzCvt/P4v4sR5yqxW/xo4FyDnFpCC
15373,UHaOPPBe9LH,4,Nyamathi Dispensary,Facility,/CLmPcJmOc90/DDLOpuTc53A/AkgIZ6ucXvA/UHaOPPBe9LH
18295,vpgGycIrEJb,4,Nyamatwoni Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/py5AjjQ2nSD/vpgGycIrEJb
19867,CxF2gMJZWnN,4,Nyambare Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/D3GWe6HJTFP/CxF2gMJZWnN
13904,VbiLwDuoGn5,4,Nyambare Health Centre,Facility,/CLmPcJmOc90/dH8T2PLdfSP/jNN1lwpoiRx/VbiLwDuoGn5
13905,nSXDN9eu8Il,4,Nyambaria Geke Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/yJRE4Mku8kU/nSXDN9eu8Il
24185,CPmxVlYlSBG,4,Nyambaso Maternity &Nursing Home,Facility,/CLmPcJmOc90/dz3Rvaxvruj/yJRE4Mku8kU/CPmxVlYlSBG
12685,r4b3ihIXWbM,4,Nyambene Clinical Services and Nursing Home,Facility,/CLmPcJmOc90/FMHWPDvWvXw/O6nTo8dvti0/r4b3ihIXWbM
12684,jIXfpumXSaC,4,Nyambene District Hospital,Facility,/CLmPcJmOc90/FMHWPDvWvXw/e1Dzvgm5Lyo/jIXfpumXSaC
18925,ym3jiHzzXMh,4,Nyambene Medical & Surgical Centre,Facility,/CLmPcJmOc90/FMHWPDvWvXw/O6nTo8dvti0/ym3jiHzzXMh
23378,JiqgkpTeQNM,4,Nyambene Medical ClinicKarama,Facility,/CLmPcJmOc90/FMHWPDvWvXw/N4WBvbx3c4h/JiqgkpTeQNM
27337,HO1m0Y9knXI,4,Nyamboyo Dispensary,Facility,/CLmPcJmOc90/dH8T2PLdfSP/jNN1lwpoiRx/HO1m0Y9knXI
25950,b57dQzMT7cE,4,Nyambunwa Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/wi1iUgN6qM6/b57dQzMT7cE
13906,SE1SiqogzMI,4,Nyambunwa Medical Clinic,Facility,/CLmPcJmOc90/NsXCqczzCvt/py5AjjQ2nSD/SE1SiqogzMI
22984,krglT3OxiHH,4,Nyamekoma Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/vDymmrVYeGw/krglT3OxiHH
13907,fGa1IV4IKjT,4,Nyamekongoroto Health Centre,Facility,/CLmPcJmOc90/cdeCA6ClJDU/vDymmrVYeGw/fGa1IV4IKjT
13908,WyE5RYV86Ct,4,Nyamemiso Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/V0g1BAjSlLq/WyE5RYV86Ct
13909,gJXDNHvrjgr,4,Nyametaburo Health Centre,Facility,/CLmPcJmOc90/cdeCA6ClJDU/vDymmrVYeGw/gJXDNHvrjgr
13910,QqcPJjJR3vX,4,Nyametembe Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/shOR8wk6f8C/QqcPJjJR3vX
21192,KY2so5e6NyN,4,Nyamilu Dispensary,Facility,/CLmPcJmOc90/cdeCA6ClJDU/eii4Z5C4cTF/KY2so5e6NyN
46,dz3Rvaxvruj,2,Nyamira,County,/CLmPcJmOc90/dz3Rvaxvruj
subc226,kRTUBmdYEJw,3,Nyamira,Sub County,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw
13911,lWIzwQK45wQ,4,Nyamira Adventist Health Centre,Facility,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw/lWIzwQK45wQ
13912,MqIZmz15qKk,4,Nyamira County Refferal Hospital,Facility,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw/MqIZmz15qKk
subc227,AKnnZ2NbB7k,3,Nyamira North,Sub County,/CLmPcJmOc90/dz3Rvaxvruj/AKnnZ2NbB7k
18342,vfpcTy2i9z5,4,Nyamira Royal Clinic,Facility,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw/vfpcTy2i9z5
26153,KXKjBw2nGXN,4,Nyamiranga Devine Mercy,Facility,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw/KXKjBw2nGXN
25759,U7MRCLP6HCz,4,Nyamogo Dispensary,Facility,/CLmPcJmOc90/ZvksxUQ3Rnc/JnusIS3qp5D/U7MRCLP6HCz
13983,qLiCXrl2loT,4,Nyamogonchoro Health Centre,Facility,/CLmPcJmOc90/NsXCqczzCvt/kRcWx1UIs1V/qLiCXrl2loT
24012,dYRnxHcw64k,4,Nyamokenye Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw/dYRnxHcw64k
